review_id,review_text,rating
gp:AOqpTOFA1irOEFoY6Ou96cXHo5vBNUrIueDeRKBee9VO-ZygTKR3ZEI-RQ0Lta9bFoENnglPWbXgUNla3_vPZQ,after updating ..the app is crashing ..its not working,2
gp:AOqpTOEKrV8KeSIi3tpP_2WRJvVFy8NvEPTb9bdRBHRAyW8pxS_nw7L9YAx3vGHZe90NdDluG8H5y3yOXLPLzg,"well i saw a lot of people using this app, and base on they re ratings they say it s good but for me it s not, the app constantly crashes if i click some buttons inside the apps, it always crashes whenever i try or need to use it, please fix it i really want to use this",2
gp:AOqpTOGrdzkjryg29bnKIcocuXaoMGAgYeHHYFZ_oD4bv5VjPmfIbwSXAZZRO0TobnL5KPHbCG1f-utzTXXCAw,"please check fast.. this app is not working properly.. when i open the store for taking another tree, then the app exit.. i reinstall but again it shows the same problem...",2
gp:AOqpTOGc38aaYlGD5HAw6ItMJXyN_CfvHgH6lcytfhsjGVHqkV83GYkonwrOG8AH4jYtKXSTblmP2Wx1i5lAQg,the app is crashing while unlocking new trees.. i am not able to unlock new trees though i have enough coins with me,2
gp:AOqpTOFkZ7S10EILTDtH80l7kE7FaSJT2VipTYU53aYQDqHOfSVQxRSb_M0XQzPzMX0-aHKow4E_wlHeS0n6NQ,worst ap,2
gp:AOqpTOEr8-BELQtmsW5v64bQRoPoQ_wi1QfF-l2RKYIg05c3A6cu-2lrYI5Ivvqsdk9N_uHfBzRvDZKqDb_JHw,"it was working fine until i had to install it again.once i had installed it, it woukd come on as normal but then when i went in settings to put my premium in since i bought that and then it just shut off abd said it wasnt responding no matter how much i tried even re installing it..didnt work.",2
gp:AOqpTOHZ0ERC4VI86NaKgWenN568SoJdnnt0VHA0dbmXmxeeBOosWrMTPuq0r6k4aDcgobdOFysepQ0stjf5kg,"it is awesome app..but if it would contain the pause button..it would be more meaningful, as when one need to attend something in between the activity..he can t give up the tree. moreover it leads to false analysis of focussed hours.",2
gp:AOqpTOGxmxxMq1wxMtAExeEbGxfyiL50Hi4KtzF9XRxHXbsY5GZoRqWXThy22bGVpDuYJny4qcHZsexI0kLmWA,"i hate when the sounds ads come out out of nowhere, eventho i close this app in the background",2
gp:AOqpTOHRiMCWf5_EVVbQgOGpLeXplzgiOqhyzEuxF8vCtaW5FXCUxTmB2r2kTieydnQgS8BhgjnU1q8UY1XQ7Q,"app was useful, but i was very disappointed when a large number of trees were moved to premium without warning. i had been saving up and watching extra ads for coins for weeks, and then found there was nothing i wanted to spend those coins on. it felt underhanded i thought the deal was that i watch ads, app gets revenue, and i get a nice tree, but then that deal changed. if you re going to move features to premium it would be polite to warn users so they could spend saved coins first.",3
gp:AOqpTOHoway2tIJJs1HcV_mnuu9zFQLzYBKv3mTxrfUgjloS6QCO6ONG3ib7KbwQUe3tEoinF367nTKIYgmHhQ,this app really helps me focus i can study with a go,3
gp:AOqpTOGq6Uri2SYqQ7NxjI456USZzdXaHt0SYUleJaznE8TGH1W3AgEzsa4MdUOOqT6LpoL2egEUvFgArLgFbw,"love the app and all the trees, but 2 negative sides 1 the goal is to put aside the phone and so get a wonderful and lush full forest . so why is it that if a set a 120 min strike i got 4 trees but if a do 12 times a 10 min strikes, i got 12 trees... see the problem here?!?! to be less focus get me more reward. not coherent 2 what s the crystal ?? really, even after buying the pro version i should pay real money to have these trees?!?! not gonna happen and deceiving",3
gp:AOqpTOGgS9D9nRtZ1s8CIJpS0ZYHMgrOw3FXviFbJ9YRw6Pc6FHkz9SGFkgn5BxSLMZZqcaiS4ZTH8sfm1eTUw,"no login option unless i repurchase, pressing restore keeps telling me there s an issue with my google account but i can t fix it by doing what it says. can now try to login using reset password because the pop up closes when i go off the app to see the email then brings me back to entering my email so i can t enter the code. also had to delete and redownload in the first place because allowed apps doesn t update as i download new apps.",3
gp:AOqpTOErLg1aCnDShoTDzMA66c4__raMz8LrapXThJpBYDVy3eMgOCvkKbW-W6UdeuSzo42tYH4l_mBQRWWZ9Q,can we have some more tags? i have a lot of subjects and i need to track how much time i spend for each. it would be nice if we had the option to customise our color tags. thank you.,3
gp:AOqpTOGHP7CvvQotb5HbpMj6Tsj_V3nvL7SJS1zD7DD_cMQuW4ro_eB5NH0MUOjDHL7oYNwrf_ZYUEpSCEqTTQ,"i really loved this app at first, it s super helpful and i love watching the little trees growʕ ꈍᴥꈍʔ. bit when the new update came out, almost all the time trees in the shop became available for premium users only . i ve had this app for years now, but when this shift happened, i felt defeated. all the coins i ve saved up we re pretty much useless after the update. before i would have gave 5 stars but the new paywall really disappointed me and so many others.",3
gp:AOqpTOEixAxJML3KiDiXiUzI7ar0S8mEKmHsZNOzcBWFow5OtUIW4gt16Y9FG5eZOkrQ1jWZSbP7G0qNlXVprw,"this app used to be very useful to help me stay focused on studying, but now that i m graduated and busier, i don t always have control over how long i ll be able to do a task for. sometimes things come up and i can t stop my timer without ruining my tree. it would be nice if i could set a stopwatch sometimes instead of a timer when i want to focus for as long as i can and cannot guarantee how long that will be.",3
gp:AOqpTOGxntTEM4SCaCHuugWOXYP8eA8BTfcpuCAgN0iDhd7a6g7v0fPT6tkEOpPlt2xSuuxV0jFeiNV7DIAuew,a helpful app. helping me focused in such a cute way,3
gp:AOqpTOFtVktPmOB-Ft6XuS7eqagZi-KCHfbiHXaL3H9RNjn7ztmuhY4AcPkcQ-brM_8voxX-RKn7IS7-JkyVKA,i used to love it but now almost everything requires pro mode,3
gp:AOqpTOGK565Z1jiRO67TALhjmYagkYhbnrVGjCEzW11SuBG7shs0ubqFp0wWM4sEqvx0l37TKbMqqi2WBncQ2A,thats a good app for students,3
gp:AOqpTOEFXN5mP2dLICWxNzsWkYZRTaWOKdM7ExBlAC0OmxSiLQm72FsUjkEQhzvV_rYkEO7PLDdv31cTb-jb8Q,i buyed the pro version but after one day the features of the pro version are disabled and all i get it s this message an error occurred 599 . please try again later .,3
gp:AOqpTOH2mDu-9okmzLh-dvxciPDNtrypGacELe5u-1LIkXEWmNwrCOfZprWKr5VFi0cJ8ngswvm5mN7OrzrY0A,"very effective app, but i cannot invite friends because of the up coming promotion",3
gp:AOqpTOEdG7UTHb6TQlbx40ZClX5CLb4dbVe9QKvnJthi7G17SHGKTwGHA4TZDzO8bqfA3U3N5ifq0Bzlx3M7Uw,"it s useful, but kinda sad that they have now made the cute trees a premium function",3
gp:AOqpTOE_gvjk92rEgIMQUUBI9sukPWBchHWNuK5VDqyk_pQTxL1nSHt1VRlnaGwFI20YrTC7sfqH10UtoxDAPg,first i rated 5 star but there is a bug . if a remove it from background it does not work anymore. fix it,3
gp:AOqpTOH27AX_Cfyv2-5WmMH47wcUEHIvV99-722XV51efjLQJtph_jZwnzEZ7Q006V1S-7cDXbp9-6KPjXbPYg,"great app but i think i may have found a problem. i don t know if this is phone specific, but the app stops working when i clear all apps. the app seems to be working in the background but it doesn t forbid me from using other apps like it s supposed to. i request you to rectify this asap.",3
gp:AOqpTOFqjz-V49spq7fqdDCXg4WyWN4dr6k2eFuYwWDIrGiB8aMSCwsVd2Rg0aTk0datPj6XwSmH11N0t8SVrA,"hi, i purchased the pro version of forest app on 22 10 20. payment was successful and the amount of 180 got debited from my account but then some error in the app happened. now the option of purchase is being shown again and i haven t bee upgraded to the pro version yet. kindly look into the matter and solve the issue. this is the payment confirmation message that i received. thx for inb txn of rs.180 frm a c x3312 to times of m... ref igajrcotv0 on 21oct20. if not done,fwd this sms to 922",3
gp:AOqpTOFCPHfbd_FKvZ0Bs4g5sPA7Gp4-fg9VQUXi0RnDgKNVU9AewDH49VnNr3momJUReochGhWkL50IUecFmg,after you change it to pro version i have no motivation to study because i dont have tree iam a student and i can t buy pro version but i love your app very much before pro version please return it to free version,3
gp:AOqpTOFH8vcvbykdVpbN6-FceQBlSnZmipKNlaQ2WNM-hnUUkz03WC6rRqMVKE2iwYhPFGptVZDGOPtvSo87qg,"i absolutely love this app would give it 5 stars if not for the glitch i keep encountering. i purchased elixir to increase the number of coins i earn also have the ad booster on my pro account. if i use the ad booster with the elixir, the ad booster doubles the number of coins earned based on the original number earned without the elixir as opposed to the number earned with the elixir. this glitch makes it pointless to purchase the elixir as i would earn more coins with just the ad booster.",3
gp:AOqpTOHyqTKcyCNqrCDoJElv4ucJ1FJIlGwY0VWf6OvpweKRKYv0KcA2jD5u03gt-egShuhWiSb-cNFlRfiC3A,"i love this app and expect that i could have so many trees from the first day i install it. but this app always become not responding in the next day and it happened every day, so i must clear the data first and then use it again. so all my tree gone.",3
gp:AOqpTOFrId_TAeCHZwm7wd34FPCmKMFFyKnkzNj-0RBisMneyOqFff0T-si4THlcLStY7my9YUnaxfltBp7znQ,great app but can t restore my premium purchase,3
gp:AOqpTOE6kKrbT-JuF05rOYMQGIw81gPWItIeTqOHbiRrUrBnwuGoXKO6wPD2Wxzxm5HwSngcKKATqEs-CdKaUw,"i really enjoy this app but, when i try to log into my account on my tablet, it only shows me to purchase it. which i have already purchased on my phone. i have already tried multiple times to log out of my other gmail accounts but to no avail.",3
gp:AOqpTOFDnxJoTtvjrN2AOl7jcyL4Tzb9t-ldNwKQ42TRK5g7tO0KKmX_2ng32N9DuuXzfmn8Xi9Rf4Svo0MqCw,"it is a great app, but i can not log in with my account, there is a 599 error! what shoud i do!",3
gp:AOqpTOHEEd2N8F8Vh25uieyUGrwKvt3iPWq0fL-p6CKWGTO5lP5qgLUOtiHVmNZI0CQiHdoNwtTT1DoYIK4wZA,"i used to love this app until the most recent update. you have to unlock the pro version to buy most of the trees, which is very disappointing. i used to motivate myself by collecting money and buying an amazing tree, but now you can only buy small plants with the free version.",3
gp:AOqpTOGjPF-R1DM2_-INBpDCuWI9a2UOXQnlj6JVjLNUquUn7IHHXCJ_etPmEDlvv7X4pcranzAplMHVgqMxtw,"disappointed when you change all beautiful plants to be available only after upgarding to pro version. it will only discourage people to download your app or even lose existing users. suddenly it s pointless for non pro users to save coins, the purpose of helping us focus would also be hindered.",3
gp:AOqpTOFI4pgXrCmVbd0mmooaZJ0qyFjH2sEgVUd_UnfPBBKXKQ6VRg7SVnqeZ6vVO0dxQPW_cCY-gfetLSNBTg,i just downloaded it i don t know what it s experience,3
gp:AOqpTOH1YT6sqzuIfZLD6sOOGg4wFbhJ3BAKW6PmTtwXyEr1LH6Hl-HC2_q1-O3Vv4R3uOIgvalSSzzqBtPJQQ,"i think it helps you stay focused but the app needs work. it has a lot of glitches. emailed the devs even, but none of there tips have helped.",3
gp:AOqpTOGhhxnU-5hKIGrCO4Fd14tT_4X3YV8ceBZj4gAqgkGLZxWlbWz9qeotGCwUkeLtbLb3BBVF1V_pN7iruA,please add the widget because this app almost perfect!!!,3
gp:AOqpTOGn6JxvsiHCN8pLD9RcuiYMyrTwzgOedIddGtu0Be9YwtrvcKll_rPrLw2MZFG0NaTqGGfsmri8u6giHg,"this is one of the apps that is way to confusion for me to use, it s nicely put together but it s confusing and hard for us dumber people to understand. it could use some work but it s okay..",3
gp:AOqpTOFePrdz1Qz4ZnYYjvOScbr54IcbDmjJ_efBzhQaU-u9FVQk4Pe4yEGnO-M8Dx4a9IdbhRoBnIDnWpgEqA,its a great app but the fact that you have to pay for a full experience sucks,3
gp:AOqpTOGDtNyFAplx3fL1DOf0QmkwkOWJtkMy_SimT3lb0SBwY3mjc4nPMI36YnBy37KLlvtf5eig4s6aGFS0oQ,"got e new phone, can t log into my pro account and can t restore purchase. would have to buy it once again. lost a lot of time with that instead of studying.... otherwise nice app, like the idea and it is motivating",3
gp:AOqpTOErK5BpMSSq9jHsb50KR1OS_BELyFisJ9IPkMSyZ3KZLJEihIWC_a88-7OGIQsa-L4IpYd57DK_2XHleg,i just updated the app and i can t use it anymore cause it suddenly closes my android version is 8.where can i find the previous version to download? i m sooo sad,3
gp:AOqpTOGoXB8PY9NUG1Za8c1wyNCHTaacuGpZdhClZ_0RFt5BAFzd5DU-JkeeZhC8lPvUzlEDecSLUehKrXOXUQ,very good app for focused working.. the interface n graphic works are very good. no alarm or sound notification for session time completion.. that can be easily incorporated in the app but missed.,3
gp:AOqpTOEb1xbn2-KudDUjcoo6ivypSNtR34KFTn89h5jU-KRx0iz-HMRrYXz6ugkwQ42PqnJbeV5-P_OgFm6n3w,great app. new update doesn t allow me to restore my pro status for some reason. keeps saying i need to log out of other google accounts but i only have my one google account.,3
gp:AOqpTOEpcJXx6It4T-1RrQ8BmmPIfHHZqz6IvbaOi5rbfKgXJT7orFANFkCszw1xIqMbcEPVlW_xL63R6dFQwg,"i don t know who else has experienced this but since last 2 updates, when i receive invitations to plant trees togheter, i don t see anymore the type of the tree , and for how long they want to plant it togheter, it s always a 10 minute cedar, so only after i accept the invitation, i can see what tree they actually want to be planted.",3
gp:AOqpTOGOjQQC5unrmCAaSxeBEZARjsoyBaCpWsqHoBJ5pRj1mqtO1WR5sytwhvkqBWU28K6m_iMWAv0hgECB-g,i ve only tried it for a few days but so far it s good,3
gp:AOqpTOGwFmbz5urz5oA21ebryiau-HNAKzQogqfSXY4BYd16RYS37LOl0e_nysHS8w66wRxPrX2j2wepo1webQ,its above average,3
gp:AOqpTOGEbG8U9e1WGe3rm1vIpo_l8PWQRZuaEgsmY2qC2cv0mTjgwIh4oz1LgKBJM1pYg1avghUGFtVMsuLKsw,"i hate the fact that not all the trees are of the free version. not even a few new releases are in the free version. please release a few trees for the free version also! otherwise, it is an amazing app!",3
gp:AOqpTOEUAiwjgdD5BtjF_Vvh0dqg3u7I7i6vO8jn1T2ITeltvtlQRMuqp7wezJVbCO0AwZnnny3j28X4GZkoNQ,i m quite dissapointed about the new update. i m a free user and i bought every tree using my coins but when i updated it all the trees i spend were gone or it s only available in pro. since i can t afford the pro i m just dissapointed and sad that i can t unlock my trees unless i m in pro. i ve been using this app and it was the best but now i m rating it on 3 stars cause i can t unlock or use i spend in a year. please help me get my trees back i m sad right now,3
gp:AOqpTOF5fSdkuUpgI4BCWRosU3iAE8i3NlMzbMHi4sCA0ZzzUnyYK2IsfP007mzzGApBb8v9ivxB-PLD6IN3JQ,i don t like the new actualization that the app have. i can t buy any other tree unless i pay with real money. i don t know what is the point to earn coins if you can t use them.,3
gp:AOqpTOE-28LCTElqAxcYgwBVPSkcS06-rceT2Wiy8PLJkO6QwbYfHKWAho0IwpqrXkrBmQEAsV7Z7b-iYImGyw,it s a good app and was very helpful. however when the app updated it signed me put of my account and apparently i can t restore it. would be helpful if you could fix this,3
gp:AOqpTOF7gyPCwcHnQu4FovYFzfZpr3HRcrsSaXg4aDR2caba2nYgtxiKST4xMWPaDzrTWZ0dIMFpwKB26MNSIg,love the app but i can t sync my devices any more for some reason,3
gp:AOqpTOEeuCCJtKMZ2lkdWtWwBUTRQb0UUWAuQiKckwTw2ifqSvjsjEoVibIwKVoBJ2ZQzSHyQRwKMdFJB5Hggw,"nice app to stay away from phone, it will be more good if they provide free for like, to plant a real tree so that more people can plant the real one, especially for teenagers as they dont earn money..",3
gp:AOqpTOHF_LmY_NgKnCjhfm3lgQHEc-4d3q8AYIW0INgp0_W7JWspbk9mHQa5cKPZ1eOLeuhi6Wv0PMmpMuSETg,"now that you have to upgrade to a paid version to earn most items, there s a lot less motivation.",3
gp:AOqpTOFJNCLKxG0bsxIxNRTbfbaANTzjm8lQ6B3IHNghqjzj09ow13eS2dV_1sqF_5QQ374GP9uQ1CfWFFdnWQ,"it s a shame you force to buy nice trees for real money, it lowers the ambitious to use the app.",3
gp:AOqpTOE9rFeNGsDsae3e3bC1vYc-PgkfMOJxtID9BcbP8c6qMqMxptVYkRn-gEzszj-Y8rImTeCx6TmUr-10Mw,i think more trees should be added which are not included in pro version,3
gp:AOqpTOFZyJziCBo4QEWsMkHDOXN-lsZnZ2_vrFe1rnalUCBkvDq8IvFq3dyJAMyTCKCOCCAzvNcj_DCe-UZndA,really helpful!!,3
gp:AOqpTOEtHw4xrZLzxRFkZj9QuyIqeN47xwUNShkwN7Dv1lpMzoNjAxlltEnzvT8mDc94SCflMypWdCa5-aMxCg,"the app is giving good, but if i delete recent tab of this i can easly access any apps which aren t on white list without losing a tree. you need solve that problem. omg how the hell i got this idea, now if i put on focus mode i use other apps by this trick, plz update.",3
gp:AOqpTOH0H1fn7_e8bvSQze0kIyHJpABkFXZegQQIkJwjPnFZD_AzBleK0ftzmHDcO3Nvh8Oq1APJ6XnaEKIHxA,worst app ever........ how can an app demand money for white listing....... i would suggest everyone to use yourhour app.,3
gp:AOqpTOGN-aq9wNAoxYOCBhDvce2l9HLdzi6_BoZtGlSmizG56ayWP8qrYV-1lNgZwL8tKE3VbvFjrItcZH_FUg,was nice but stopped working. now i can leave the app and do whatever without the tree dying which defeats the purpose. i changed all my settings and even deleted and redownloaded the app.,3
gp:AOqpTOGOFtXmPJhn1GhOwoi4txkA7mOC2Y3ZvszvWLmMuTM_5CyiAy0snxuZKYttVXX5oUubchjn_0io1aBKEw,"it s all good and all but it doesn t help with productivity. plus, without premium, a lot of the features cannot be used which is a sad thing for a broke student like me. for me, it s overhyped.",3
gp:AOqpTOHtI2m6mEhZaYtomEIl_mZCBsXobimJUBfcN2iUtRd-DPosz3xZsO4MIk0eZVfbGxN5AnVNU6nqv4tsUQ,i love this app but i have one problem the app doesn t allow me to sign up shows error has occurred. help me fix the problem please,3
gp:AOqpTOE_P7SgaeSlJxQsq7p6X2k7ra_wmdZzXSAMQIT5xyT6EUggP0jeuvIPFv9BisV5G1tbKYzZ2nv9uc0QOQ,this app is amazing....,3
gp:AOqpTOEnAVUqG0GOPHFDrQhO-1nMvTuX1fHNphLyGIE8ZhYBVqDKSm5TMMyjUG6jBJ3SVDCuVHXENsgFNWqggA,after the upgradation the plant is often become wither automatically why?,3
gp:AOqpTOHTMQzN4PcDlhEb2cXE75CZ-Z0DhLFRG7kglSaF9ng_I4QVyh-0LnlBOnk_4c2z2wgFT0wWpttv9V3xvQ,there s no alarm whatsoever to notify me when the time s over. please help me out.,3
gp:AOqpTOEOrRaWGJPVuFSbGsSh3S6yFGucdPuFJ_uqv5yxQgZMbCyvz-MwCzAdXAwM2lYoFDjr2KhvgH-RnRJtDg,"how can i not have an alert alarm when i start to grow trees? it beeps loudly regardless of the sound setting of my phone. whether it s muted or vibrating mode, it beeps!",3
gp:AOqpTOFN17XUg5s4EJ5GO7eRP7T2b7B6BrkaU41jQIaJesVLPkcsj2BR4p7HRFzQ6jCoBuA_B7cVDH-4UMmD9g,"updated review this was a 4 5 star app, then they broke the app, but have mostly fixed it now. i preferred the original app functionality. this version doesn t work for devices that don t allow certain permission. it also doesn t work for anything that autoplays. if i click on a youtube notification, it will play and i can listen even though i can t interact and my vision is obscured by the overlay. this does make the app less effective for me because my brain is a jerk and a dopamine fiend.",3
gp:AOqpTOH_Hd6NAher_H4a8nlXq-MM35yF9Bzp94GChvM8S5Hrz0nkSTGXGn4Fbie4Nw_p0SE8XiGO5ib8LCi7uw,app size is too big,3
gp:AOqpTOEQHKerUu9uZ7r1epB2JOtekpq7BTtHOMHH4OGazOhwS6TRgE-27xuQtE4QL87cu5tAH6yU9gq8cFrDGA,"great for focussing, it s a shame about the latest changes to the free version",3
gp:AOqpTOFzyLQMvRqNwnlVO8Cwpc2T0XqSdXpry1ij36o9NcROne51OC-0vs5r1YT-EK7zMnvCNPrG1nizx13lnQ,"love this app, pro version is definitely worth it. however... my referral code would not pull up, and i missed an oppurtunity to refer someone. adding friends and creating a room together is way too difficult, and i would also like to see the option to delete tags. rather difficult to navigate app regarding all these things, but i am hopeful to see what modifications are brought forward.",3
gp:AOqpTOG4UZcOcf3LIMZM2PGeum-INxwYaf8GCp7Weyw1LqKTbjlZVwbf4zZWEZUROsMz7pHAyge-ZY0493G5uw,"i really love this app, it s calm and adorable in a way other focus apps aren t. but the paywall most of the trees have been put behind now just makes me sad. if you care about planting fun trees be prepared to pay.",3
gp:AOqpTOGPAZwasx2sQV3zh6k_0dzr_a5XXjJZI-pdyVmHpTHmrY6qDIGKKT83Gwws9s8SydC6MbcG7UxV3StxNQ,"thank you so much for the app! i have a great difficulty on focusing to do stuff and this app helps me with it and even let s you choose the kind of cute plant you re going to plant, thats what motivates me the most! but now with the new update i can only chose what?? 6 types of plants???? you just took the most motivacional part of your app, and i even spend the whole year to get a new one in my birthday....do you guys think even about people who won t spend 50 on a fake tree??? congrats...",3
gp:AOqpTOG57J70SFOt7bZRhFRiqCe-RZjmHxdw_DIviwWzeBSe622j29Jgrg-CnT-GCUpJL9ZQDd1tzlD8JpLi6A,"very useful in my studies. but i cant hear the time s up notif sound alarm whenever im done with my time.. i usually ended up doing my stuff overtime because i cant hear the sound that its already time to end.. also if i set time 1 hour continuously, i can only plant 2 trees.. but if i set time only 10 mins i can plant around 4 5 trees per hour.. it doesnt make sense.. but overall thank u for this app..",3
gp:AOqpTOGNXub99sEtMadjISw40otNFCmnRykWsqKfMOGXJpTwkikN9E4E6feKYZxtetynJV0XOQcO66x9Yd1t0w,"i paid for it and i like the features except the fact that after using a while in a cellphone, when i installed the app in my new phone the tags haven t had the same renamed names as i ve done before. awesome way of focusing on activities with gamification.",3
gp:AOqpTOF1ABxLFHr612WK67WKdV3sz88QMyRT3KMToYPZDAzQDQljweSnh8rr4VoUsY1QPA3cP-fmNrK89y4yTA,"i really enjoyed the app before the update. it was motivating to see different trees at one place. after the update, i can t buy the trees that i previously could",3
gp:AOqpTOG12CzCf60WVMlU3eDi7RPPlV_w60ZjNOlaKnHJBTGWGWpFwioJ59bYjQ4jzkWKfe7zGyl0AbLWv9BmdQ,"it s alright, it sucks that many things need to be bought. otherwise its awesome",3
gp:AOqpTOFUnJdsydlj1nRAtVFEW7kqKgvuFXhiBPxzmRJZL85yfZGxDnU-M3D-RNmRMth28yusu3ajG3bA8HNcBQ,"i really love this app and it motivates me to study, i was really excited to use the cute app the pretty cute trees,but after i earned enough coins i found out that so many trees can only be bought if i had the premium version.i was also upset when i found out that only a couple of trees could be bought without premium. a student without a credit card my parents refusing to pay for it,i was really bummed upset.i would have given five stars in the past when there was no premium version.",3
gp:AOqpTOHKI6j9sClvs_AOIxjDsZ4aNYiZaOrLQTAC9oHCvFm8VbYEBxRowIE2BHwkLImaaeniddIajSprvGUEgg,"i loooove this app but after the update half of the trees were only for premium members , i get you need a way to get money but really the only reason i was using the app was to get cool trees. this made me kinda less motivated after the update ....",3
gp:AOqpTOGvy99U296OdrPeUrqXY1O0xlDw0k1Gkh7NNYr2a3ZbDIbf_nCD7LM7L-vP6Pbna4SgmU5ZllKdDAPXFA,nice app but free users have only limited features,3
gp:AOqpTOF-CT94mKtSo9vmeUTWJNuGoi85wEVcI7QnJs8fAiZAi1U2wTwRoHKeYFCV7RW-wEaxNBHSLrFZUhtRIA,"loved this app, just bought the pro version and i m very disappointed with the watch add for double coins being removed, you would imagine that being a pro member would get you the extra coins",3
gp:AOqpTOEpvGqdyB5VQ-3RhRdhe40yudP2Uw0lj1X4U8Cr2T7_7Em3Z_RXF03C_uIKJUdEgJWydazzZiXIlpx1Kg,i love this app and use it all the time. however the selection of trees are now unfortunately limited due to a recent update i was lucky enough to get some trees before the update however the way it was before used to motivate me to continue studying,3
gp:AOqpTOGZeRiiuVE5q4FpF9_iWRqnsH4P6QJwwZfwrRwkb1p13_EWKs1-Zyiy_YiILhlMcChuvUWkt0s4JWt11w,how disappointing that most trees are now exclusive! the version before the update suited most people as i can see. 5 stars going 3,3
gp:AOqpTOGWHWPeNtJbXCibjIG6RyZQBZXiA7gE3X42LBQO8oRmHaK7FBVqAZbDntOvkqS1JP8PhyziSc8XSLHYBw,i really like this app it got me off of my phone in class time until my tree had grown i got sooo much work done.,3
gp:AOqpTOFGoPmN7RsVNWnM09ZHaz2n7XftnI0Efx7aQUV4DNOp1Cqmoyog1PhnA50gShXR21M1Jo_Es7tYSzIHoQ,it really helps me. however you need to pay for a lot of things.,3
gp:AOqpTOFSXV2bO9vdTSIstgXY7nOvmLrveM5WryJlwgSjpIP4Guf8gkpXv5Q5c6QJzBpsVP9i-SwWMh23IXyH-Q,it s helpful but i need it my phone and my phone is ios and my parents won t let me pay,3
gp:AOqpTOEhy75awoJc503uiWvS3KkiG1ji-DPZtmTuZKeVrr6SIQpE-gMDaAXY8XEypAxLUBCqI74Z7hBoOcvvAw,"i loved this app a lot. however, after a recent update, i got very little trees that i could buy. i am not a pro version user and when i saved enough coins to buy a tree, i updated the app before i bought the tree. it was to my greatest disappointment that the tree i wanted to get was now the pro version and i could not buy it. can you add more varieties of trees for the non pro version? i feel that the previous version was better. thank you",3
gp:AOqpTOGcHAd-noiMVFUdMKi_eWRhY-S0I_6CZ2PuJi4JowjmvmU5Nux3r1xBizwxu0Yblm1ZXpFlJYNg1W4XhA,"i really love this app. it helps me so much to focus on my work, and seeing how my forest looks after some hours of deep focus is really motivating, despite that, i unfortunately have been having some issues with the app. i use the whitelist and i ve noticed that when i m planting my tree, i can access not only the whitelisted apps but all of the apps in my device. this is a real bummer and a hope you guys fix that, please! nevertheless is an awesome app and i cannot recommend it enough!",3
gp:AOqpTOHaolW5uUzNzj7SUaDRGyOTnzRq3fhdmoPBUknaMTvk7ziHMT-OSZ9KUBp6zc3AIZq5Hzf5ggbJEw1Ccw,used this on iphone it was amazing however it doesn t get the data from ios to android which is a problem.,3
gp:AOqpTOETWGkQfVrmuMB0SsXq85e32n8oQ9uNqyOYB0gE7vNk2XWITcMqKfl9nZoqrfE7miGkbTQ_MbY_ScETzg,when the timer ends we don t get any sound saying that the sound ended.,3
gp:AOqpTOEiQePbwlljobJZI5dJNWvqmcDDB3aoF-9SxrI42uVkqQp_C1rtV99LB4vwqxuIsX4jtLrqHobXx4LYZg,the pear tree challenge is a major turn off.,3
gp:AOqpTOEKaua4riuhxQsS2qcFcmvOKvcwhQu8cxWueFPncWDrVgaO3mKGfIYZPv3QbPy9CFIW-jefmZ7hEkgYJQ,"i ve recently purchased pro version in your forest app. after i uninstalled it and reinstalled it, i haven t been able to restore the pro version again. i ve tried to log out of all but one google accounts as was suggested in the error message but nothing helps. i was wondering if you could help me solve this issue. thanks in advance.",3
gp:AOqpTOGrho_NA9tyFCvb17xUSwowqzhrM981F6l0m6yrvdoT-YgQyLteZcjyGFV26vIyjikmwABo6E3mVy-4Tg,"i am really loving this app but i have noticed that it doesn t send me a notification when my timer ends, and it doesn t make any kind of sound, which is kinda annoying. i can t find anything for that problem in the options. how can i fix this?",3
gp:AOqpTOEgr5Xmn6LAImQuq7vBliDnpdvjSbu1t91KH7yTp6zepp3KAuYcEFDWnTsOG2pQ6-L83B02CgTnwZQ-JQ,it helps me too stay concentrated thank u for creating an app like this,3
gp:AOqpTOEmz4mJNkd8P4-s-wkUzU0UPpZ8bl7U3lsoDw_5_K2Z68iO0H6b7WrocJVhJ2LB8iUCNSzIjTUkHBsOfg,"i have problems with some buttons, buttons that are in te top of the screen, my smartphone doesn t detect them because it s touching the area of the top bar . but great app!",3
gp:AOqpTOGl25Fic1SIRtj-T3PBBRKJKEzkn12M-EzEABk3mMdX4LLMcWVDxAtGklfqWiuiR16L72uY-5HMXAKHKA,"the app was great at first and still is a good resource for keeping focused and tracking study time. however, i purchased the premium version and have been unable to restore said purchase after resetting my phone. the app is good but this is frustrating. edit got in contact with support, issue not solved, likely going to repurchase pro since this app fits my needs best. be cautious of resetting your phone or switching phones when deciding to go premium. there is no solution it seems.",3
gp:AOqpTOGh8QjkT7o7HE5Gc7ROdwtW0XmVu0ntLGkdALzVPPIdKSQnngBrhAVzW8RpEj_Nrd_rHUArYYlxNn9JEw,this is so good app but after completing the time duretion of studying there is no alarm clock and every things are good actually excellent.,3
